80,90,50,60,70,10,90,30,0,2999
90,30,0,40,90,10,10,20,1,8
40,70,60,60,90,90,10,50,1,2760
90,90,0,50,60,10,10,10,0,2999
0,20,90,0,10,70,10,70,0,2999
0,30,10,50,50,10,10,30,1,2529
0,70,50,0,50,30,10,50,0,2999
90,60,80,90,90,40,40,90,0,2999
40,90,70,50,90,90,10,60,0,2999
90,40,90,20,90,10,40,30,1,2241
70,60,50,70,50,50,10,10,1,44
0,90,50,60,10,60,30,30,0,2999
30,50,60,20,90,40,10,50,0,2999
60,90,20,50,40,10,80,90,0,2999
90,90,50,0,70,40,30,90,0,2999
70,90,80,50,90,30,60,90,1,2453
50,30,90,90,80,50,10,50,0,2999
0,50,90,70,50,90,10,30,0,2999
40,80,90,60,90,10,90,30,1,2490
10,20,90,90,10,40,10,20,0,2999
20,90,50,60,70,30,30,90,0,2999
60,90,90,90,60,40,40,50,0,2999
90,90,50,20,90,90,20,90,0,2999
80,90,60,60,50,30,40,30,0,2999
80,40,90,40,10,10,60,30,1,2196
10,90,0,30,10,50,20,90,0,2999
0,60,90,30,10,80,10,0,1,277
20,70,50,90,10,10,90,20,1,688
60,20,0,40,90,10,10,40,0,2999
90,40,50,30,70,30,10,20,0,2999
80,50,90,20,90,90,10,80,0,2999
40,80,40,90,10,90,10,10,0,2999
90,50,40,0,60,10,40,50,0,2999
70,20,50,50,10,10,20,60,0,2999
90,50,90,40,10,10,60,30,0,2999
40,70,20,30,10,10,40,40,0,2999
70,90,80,50,90,30,60,90,1,2453
30,90,40,20,10,10,90,30,0,2999
60,90,30,90,50,10,60,50,0,2999
20,90,20,60,90,40,10,10,1,104
60,50,20,80,80,50,10,50,0,2999
60,50,30,90,10,10,10,10,0,2999
90,20,90,90,90,10,20,50,0,2999
20,40,50,90,40,10,30,90,0,2999
70,60,60,60,40,60,10,10,1,50
0,50,0,10,10,40,10,50,0,2999
60,60,80,90,50,80,30,90,1,2271
60,90,90,90,90,50,10,0,1,43
90,90,90,30,20,20,90,90,0,2999
20,20,40,50,10,90,10,90,0,2999
20,90,20,60,10,90,40,50,1,2255
70,90,50,0,60,10,90,40,0,2999
90,90,0,90,40,50,10,50,0,2999
40,60,90,0,50,90,10,20,1,2906
30,90,10,70,30,10,40,90,0,2999
0,40,60,40,10,10,40,90,0,2999
0,90,60,40,60,10,50,20,1,1539
30,30,0,10,10,90,10,90,1,2110
30,60,90,90,90,90,10,90,0,2999
70,90,80,50,90,30,60,90,1,2453
90,50,90,90,10,40,50,90,1,2416
0,40,40,0,90,10,10,0,1,66
30,50,80,10,40,10,80,20,1,1719
90,90,70,10,40,90,30,60,0,2999
50,10,30,0,90,10,10,80,0,2999
0,90,50,0,50,10,80,50,1,1152
0,40,0,50,90,10,10,90,1,2309
80,90,0,40,50,70,10,90,0,2999
0,80,10,90,10,50,20,40,0,2999
40,30,10,40,10,50,10,60,0,2999
0,50,50,80,10,90,30,90,1,2513
10,90,90,80,60,10,80,40,1,2968
50,50,90,0,90,50,20,80,1,2000
60,70,80,30,40,20,60,90,0,2999
10,10,50,90,50,10,10,50,1,2656
30,0,50,90,10,10,10,30,1,8
20,90,90,60,10,40,50,30,0,2999
70,30,90,60,50,50,10,20,0,2999
80,70,70,90,50,30,10,10,0,2999
0,80,20,90,90,50,10,60,1,2392
50,60,90,20,10,40,50,50,0,2999
90,30,40,80,50,50,10,70,0,2999
0,30,50,40,40,40,10,70,1,2043
50,70,90,90,50,70,30,90,0,2999
0,90,40,10,40,10,10,10,0,2999
20,90,10,40,10,20,10,0,1,34
40,70,60,10,60,40,10,10,0,2999
0,90,90,70,50,10,60,40,0,2999
80,60,0,60,90,10,40,80,1,1708
70,90,10,10,90,10,10,10,0,2999
20,70,60,60,90,10,20,10,0,2999
60,60,60,60,10,10,90,30,1,1718
30,90,80,90,10,40,70,90,0,2999
0,40,70,50,10,80,10,10,0,2999
0,90,50,90,20,20,10,0,1,153
60,80,90,20,10,10,90,20,0,2999
0,30,10,50,80,10,10,60,1,2344
90,40,90,30,90,10,40,40,0,2999
0,90,90,40,50,80,20,60,1,2822
40,30,90,60,50,10,50,90,0,2999
0,50,50,40,10,60,30,90,1,2363
0,30,50,30,40,30,10,70,1,2293
70,90,90,50,80,30,60,90,0,2999
80,0,90,40,60,10,10,90,1,854
30,90,20,30,10,90,40,90,1,2710
10,90,40,30,90,90,10,90,1,2285
0,90,70,90,90,50,20,70,0,2999
90,50,0,0,10,40,10,20,1,17
90,90,90,30,80,10,90,20,0,2999
50,90,0,90,10,50,30,90,1,2451
90,60,70,50,50,80,20,50,1,2669
0,60,50,40,30,50,10,90,0,2999
90,80,90,20,10,40,30,20,0,2999
0,40,40,0,10,50,10,20,1,470
50,80,90,10,40,10,40,10,0,2999
90,90,90,60,40,10,70,10,1,10
30,0,90,0,10,70,10,30,1,21
40,80,50,0,10,10,70,70,0,2999
0,70,90,30,20,10,50,10,1,2493
0,50,90,90,90,20,20,60,0,2999
50,50,90,0,90,50,10,80,0,2999
0,90,80,50,50,90,10,60,0,2999
90,60,0,40,20,10,30,90,1,1532
0,90,30,90,10,10,90,50,0,2999
50,90,90,50,10,70,50,60,0,2999
90,70,30,20,50,10,60,90,1,2597
90,50,30,60,10,80,10,20,0,2999
0,90,50,10,50,10,60,40,1,2348
0,20,90,80,10,70,10,70,0,2999
0,80,0,0,10,90,10,0,1,138
90,0,0,90,40,20,90,0,1,1
40,20,30,90,30,90,10,20,1,44
50,10,20,90,50,70,10,40,1,25
30,90,80,0,10,90,10,0,1,89
90,90,90,90,90,30,40,20,0,2999
20,50,20,80,50,80,10,40,1,1769
60,90,0,90,10,60,40,80,1,2171
10,50,60,0,50,90,10,60,1,1998
60,50,50,0,10,60,20,90,0,2999
90,20,0,30,10,50,10,50,1,14
90,80,50,50,10,10,70,90,0,2999
90,50,90,90,10,40,50,80,1,2416
60,90,90,0,60,60,60,90,1,1229
90,90,0,20,60,60,10,30,1,2447
0,90,90,40,90,40,40,90,1,2076
90,90,60,90,90,70,30,50,1,1479
40,50,90,20,30,90,20,50,1,2530
90,10,40,90,10,20,10,90,1,2681
90,90,0,90,70,10,20,40,0,2999
60,20,90,10,50,50,10,90,0,2999
40,90,20,0,80,10,60,40,1,2526
60,0,90,90,10,90,10,50,1,16
10,90,40,90,20,20,40,30,0,2999
70,40,0,0,90,10,10,10,1,10
0,10,50,90,90,10,10,90,1,2460
80,90,20,70,10,10,50,40,0,2999
90,70,70,70,10,30,40,60,0,2999
90,90,20,90,40,30,30,90,0,2999
70,30,50,50,50,10,30,90,0,2999
30,30,40,50,10,50,10,10,1,49
0,40,40,10,90,10,10,20,0,2999
90,90,60,70,40,90,10,10,1,60
90,90,40,50,90,40,30,50,0,2999
0,20,40,60,10,50,10,30,1,396
40,90,0,80,10,50,10,0,1,24
30,90,90,50,30,20,90,60,0,2999
0,50,10,90,10,10,40,90,0,2999
50,70,60,30,50,70,20,90,0,2999
90,70,0,0,10,10,40,90,1,2092
0,50,10,30,50,10,10,50,0,2999
80,10,90,40,30,10,10,20,0,2999
20,60,50,30,50,10,70,90,0,2999
10,20,10,50,90,10,10,50,1,1991
60,10,60,30,10,40,10,90,1,1950
10,40,0,0,10,90,10,90,0,2999
20,20,90,50,90,10,10,10,0,2999
0,60,80,90,10,50,30,40,0,2999
90,40,70,70,10,10,10,10,0,2999
40,40,90,90,20,10,80,90,0,2999
30,20,50,70,10,30,10,40,0,2999
40,50,60,40,10,50,10,10,0,2999
60,60,50,60,50,60,10,30,0,2999
20,90,50,0,10,10,50,10,0,2999
0,90,60,10,40,10,50,60,0,2999
90,20,40,50,90,10,20,50,1,2549
80,40,0,70,10,50,10,90,0,2999
20,90,10,50,10,10,70,60,1,2408
60,60,60,30,80,10,70,70,0,2999
90,70,10,50,90,10,40,90,0,2999
0,50,60,90,10,90,20,90,0,2999
60,50,0,0,90,10,20,50,0,2999
40,90,90,80,10,90,40,20,1,282
50,90,50,90,10,40,60,40,1,2147
60,90,10,90,10,60,30,90,0,2999
0,60,30,50,10,10,80,80,0,2999
20,90,40,90,90,10,60,90,0,2999
30,90,10,90,90,50,10,90,0,2999
20,90,30,0,50,90,10,60,1,2732
40,70,0,0,40,20,10,50,0,2999
0,90,90,10,50,40,10,10,0,2999
20,50,70,90,60,10,90,90,1,1825
30,90,80,90,40,70,20,50,0,2999
0,80,20,40,10,90,30,60,1,2619
70,90,10,10,40,50,10,20,0,2999
90,20,40,50,90,10,20,50,1,2549
60,80,50,50,30,10,80,10,1,9
40,50,0,40,10,10,10,10,1,429
40,90,90,60,80,10,90,40,0,2999
40,60,60,40,30,10,60,10,1,14
50,70,0,40,20,30,10,90,1,2994
0,50,90,0,50,90,10,60,0,2999
90,60,60,20,70,80,10,40,0,2999
90,80,60,90,90,70,20,50,0,2999
50,90,20,0,90,10,50,40,0,2999
70,20,80,10,50,10,40,80,0,2999
0,90,90,50,90,40,30,90,0,2999
30,70,50,70,10,10,90,20,1,537
50,10,10,30,10,10,10,90,1,2739
0,50,0,50,90,10,10,90,0,2999
0,90,70,90,10,40,10,0,1,229
60,30,90,0,60,40,10,10,1,40
90,90,50,60,10,10,20,10,0,2999
70,20,60,20,90,30,10,60,0,2999
90,10,60,0,10,40,10,90,1,1974
20,50,90,90,10,10,90,20,0,2999
40,60,90,0,50,90,10,30,0,2999
0,50,50,20,70,10,30,90,0,2999
90,90,50,90,50,10,90,90,0,2999
50,0,90,70,90,10,10,90,1,637
10,20,0,80,10,40,10,90,1,1572
10,90,90,0,70,30,40,90,1,2140
30,60,0,30,20,10,10,90,0,2999
20,90,90,0,10,60,30,20,0,2999
40,90,60,40,40,80,20,40,0,2999
40,90,50,70,10,10,80,30,0,2999
